ID,Size,Predicted,Actual
2240,2240.0,0.8856190769000238,Yes
2241,2241.0,0.8793407637715629,Yes
2242,2242.0,0.8103123809543421,Yes
2243,2243.0,0.8502435138163308,Yes
2244,2244.0,0.8574990368895107,Yes
2245,2245.0,0.8660132955892713,Yes
2246,2246.0,0.88442309382394,Yes
2247,2247.0,0.8524089556729239,Yes
2248,2248.0,0.8471103819442178,Yes
2249,2249.0,0.8433774817400919,Yes
2250,2250.0,0.8854098948542817,Yes
2251,2251.0,0.7925941242290039,Yes
2252,2252.0,0.8080267569761878,Yes
2253,2253.0,0.8563047051714158,Yes
2254,2254.0,0.8384429764646326,Yes
2255,2255.0,0.8266362244263948,Yes
2256,2256.0,0.8559612810111066,Yes
2257,2257.0,0.8275785043601989,Yes
2258,2258.0,0.8888264946306119,Yes
2259,2259.0,0.8640224687665033,Yes
2260,2260.0,0.8012702501176036,Yes
2261,2261.0,0.824440738492662,Yes
2262,2262.0,0.8495571201383164,Yes
2263,2263.0,0.9060652080834061,Yes
2264,2264.0,0.8650533679588811,Yes
2265,2265.0,0.8532914826796404,Yes
2266,2266.0,0.8190135013972115,Yes
2267,2267.0,0.8505867926917667,Yes
2268,2268.0,0.8566190181233555,Yes
2269,2269.0,0.8289341823471317,Yes
2270,2270.0,0.8191355059852106,Yes
2271,2271.0,0.8261787407411997,Yes
2272,2272.0,0.8464816371955173,Yes
2273,2273.0,0.8524840634609056,Yes
2274,2274.0,0.8362373741686268,Yes
2275,2275.0,0.8673057689215321,Yes
2276,2276.0,0.8699471142234361,Yes
2277,2277.0,0.8174432374994751,Yes
2278,2278.0,0.8794290589333703,Yes
2279,2279.0,0.8779749228803548,Yes
2280,2280.0,0.9103780360040958,Yes
2281,2281.0,0.8074854786147877,Yes
2282,2282.0,0.8484609945060247,Yes
2283,2283.0,0.8311611344540669,Yes
2284,2284.0,0.8633232181353626,Yes
2285,2285.0,0.8357492667764489,Yes
2286,2286.0,0.8599116958669083,Yes
2287,2287.0,0.8398678952907132,Yes
2288,2288.0,0.8630120088518529,Yes
2289,2289.0,0.8721046596583677,Yes
2290,2290.0,0.8674056426615738,Yes
2291,2291.0,0.8539533813676324,Yes
2292,2292.0,0.8270980093486161,Yes
2293,2293.0,0.8795382391920225,Yes
2294,2294.0,0.8404902700417222,Yes
2295,2295.0,0.8794049232241262,Yes
2296,2296.0,0.8319424071807607,Yes
2297,2297.0,0.8403203188275071,Yes
2298,2298.0,0.8290244946545305,Yes
2299,2299.0,0.8694982796552976,Yes
2300,2300.0,0.8545241459664606,Yes
2301,2301.0,0.12844888500210208,No
2302,2302.0,0.8441960607658983,Yes
2303,2303.0,0.8280956560516015,Yes
